eval/success_rate,eval/mean_reward,env/current_idx,env/n_steps,time/total_timesteps,eval/mean_ep_length,env/completion_counter,rollout/ep_rew_mean,time/fps,time/iterations,rollout/success_rate,rollout/ep_len_mean,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate
,,,,2340,,,-0.18308660999999998,0,78,0.77,1.62,9058,,,,,,,,,,
0.94,-0.07232524873223156,1263,2370,2370,1.18,0,,,,,,,2.237161e-05,0.08425679057836533,0.2,-0.44929773509502413,0.00028759817529735445,-0.00351107120513916,780,0.0,0.20328061133623124,0.0001
,,,,2370,,,-0.18174934999999998,0,79,0.77,1.61,9165,,,,,,,,,,
0.86,-0.08988109349273145,1277,2400,2400,1.28,0,,,,,,,0.00011428595,0.07191447913646698,0.2,-0.4512974888086319,-0.0013002410676563158,0.2525017261505127,790,0.0,0.16715338826179504,0.0001
,,,,2400,,,-0.23407971999999996,0,80,0.75,1.66,9279,,,,,,,,,,
0.94,-0.02896662872284651,1296,2430,2430,1.16,0,,,,,,,0.00063051976,0.07930751889944077,0.2,-0.42907860279083254,-0.0027269615159216444,0.0649520754814148,800,0.0,0.19356454014778138,0.0001
,,,,2430,,,-0.24495788999999998,0,81,0.74,1.63,9387,,,,,,,,,,
0.96,-0.04856165886390954,1314,2460,2460,1.2,0,,,,,,,0.00021603306,0.10620293021202087,0.2,-0.402445849776268,-0.002602674942075467,-0.20774471759796143,810,0.0,0.2653637230396271,0.0001
,,,,2460,,,-0.2605491800000001,0,82,0.73,1.65,9497,,,,,,,,,,
0.76,-0.19910989407915622,1335,2490,2490,1.52,0,,,,,,,1.8304587e-05,0.08393809199333191,0.2,-0.3789286375045776,-1.0388990225096428e-05,0.1016194224357605,820,0.0,0.18969978392124176,0.0001
,,,,2490,,,-0.28113687,0,83,0.7,1.68,9635,,,,,,,,,,
0.9,-0.10942222461104394,1355,2520,2520,1.26,0,,,,,,,0.0001252095,0.05293457582592964,0.2,-0.3650436341762543,-0.0021443855341447106,0.40203648805618286,830,0.0,0.13397957533597946,0.0001
,,,,2520,,,-0.26399569999999994,0,84,0.72,1.66,9747,,,,,,,,,,
0.98,-0.02951277351938188,1373,2550,2550,1.08,0,,,,,,,0.0129308505,0.09177794307470322,0.2,-0.391470792889595,-0.010820859211186473,-0.0667198896408081,840,0.026666668057441712,0.2563789844512939,0.0001
,,,,2550,,,-0.22343901,0,85,0.74,1.61,9855,,,,,,,,,,
0.92,-0.08977862565778195,1390,2580,2580,1.18,0,,,,,,,0.00017035802,0.06725896149873734,0.2,-0.32447369992733,-0.001423822031162203,0.0867968201637268,850,0.0,0.17541186213493348,0.0001
,,,,2580,,,-0.23387785000000005,0,86,0.75,1.6,9960,,,,,,,,,,
0.9,-0.052355552753433586,1410,2610,2610,1.26,0,,,,,,,0.00038767655,0.07719213515520096,0.2,-0.3055071622133255,-0.002093859799497011,0.1699783205986023,860,0.0,0.2003944307565689,0.0001
,,,,2610,,,-0.21942918000000003,0,87,0.76,1.59,10078,,,,,,,,,,
0.94,-0.06966788825578987,1430,2640,2640,1.18,0,,,,,,,0.0003931125,0.08763610571622849,0.2,-0.29053853154182435,-0.00397008185352501,0.0980534553527832,870,0.0,0.21756325662136078,0.0001
,,,,2640,,,-0.23047710000000002,0,88,0.77,1.57,10193,,,,,,,,,,
0.74,-0.2155324861779809,1449,2670,2670,1.52,0,,,,,,,0.0004973829,0.04999556764960289,0.2,-0.27339637875556944,-0.004869932535026678,0.44881105422973633,880,0.0,0.1375224284827709,0.0001
,,,,2670,,,-0.25177455000000004,0,89,0.75,1.61,10334,,,,,,,,,,
0.94,-0.028065425055101515,1466,2700,2700,1.16,0,,,,,,,8.861224e-06,0.06996482610702515,0.2,-0.26245534121990205,1.6831358855906588e-05,0.12100744247436523,890,0.0,0.1671086996793747,0.0001
,,,,2700,,,-0.24433089000000005,0,90,0.74,1.62,10453,,,,,,,,,,
0.9,-0.11175473942887038,1489,2730,2730,1.34,0,,,,,,,2.2562344e-05,0.0783735141158104,0.2,-0.2618800520896912,-0.0004480220843166904,0.2734050154685974,900,0.0,0.19014743119478225,0.0001
,,,,2730,,,-0.19102521999999997,0,91,0.79,1.52,10568,,,,,,,,,,
0.86,-0.11118208637461066,1506,2760,2760,1.36,0,,,,,,,3.5762787e-07,0.06699026376008987,0.2,-0.2581619113683701,-9.470184461513042e-07,-0.15681016445159912,910,0.0,0.16750149428844452,0.0001
,,,,2760,,,-0.21711441000000004,0,92,0.76,1.56,10691,,,,,,,,,,
0.88,-0.07090839198790491,1522,2790,2790,1.3,0,,,,,,,0.00031374494,0.10182813555002213,0.2,-0.2510960906744003,-0.004696151449849495,0.14985156059265137,920,0.0,0.2408591777086258,0.0001
,,,,2790,,,-0.23891319999999996,0,93,0.72,1.64,10809,,,,,,,,,,
0.96,-0.008889001300558448,1540,2820,2820,1.18,0,,,,,,,0.0001319011,0.06258371472358704,0.2,-0.23876796513795853,-0.0009211063417024157,0.19989889860153198,930,0.0,0.1627286121249199,0.0001
,,,,2820,,,-0.24123951,0,94,0.72,1.64,10939,,,,,,,,,,
0.88,-0.049046495738439264,1558,2850,2850,1.26,0,,,,,,,0.0,0.06781785190105438,0.2,-0.23515334725379944,-7.025400776683455e-07,0.16926562786102295,940,0.0,0.17695887833833696,0.0001
,,,,2850,,,-0.23403961000000006,0,95,0.72,1.62,11056,,,,,,,,,,
0.94,-0.06854255821090191,1576,2880,2880,1.18,0,,,,,,,0.0,0.05729914456605911,0.2,-0.23451716005802153,-7.661183438756325e-07,0.3409523367881775,950,0.0,0.13799648806452752,0.0001
,,,,2880,,,-0.2560194,0,96,0.71,1.66,11164,,,,,,,,,,
0.92,-0.06926386601757258,1596,2910,2910,1.2,0,,,,,,,0.0,0.08105858415365219,0.2,-0.2342691570520401,-6.206830306609845e-07,-0.14204728603363037,960,0.0,0.20525093525648117,0.0001
,,,,2910,,,-0.26435429000000005,0,97,0.7,1.7,11275,,,,,,,,,,
0.88,-0.12962753992527723,1616,2940,2940,1.26,0,,,,,,,5.3056083e-05,0.08304660767316818,0.2,-0.2379935473203659,-0.0005870595583109761,0.01533442735671997,970,0.0,0.19522614330053328,0.0001
,,,,2940,,,-0.24354984999999996,0,98,0.74,1.61,11411,,,,,,,,,,
0.84,-0.13336940363515168,1634,2970,2970,1.32,0,,,,,,,4.366835e-05,0.09943467378616333,0.2,-0.2465869441628456,-0.0003889558774001767,0.27694106101989746,980,0.0,0.2536547318100929,0.0001
,,,,2970,,,-0.25953685,0,99,0.74,1.61,11529,,,,,,,,,,
0.9,-0.030429973704740404,1656,3000,3000,1.28,0,,,,,,,0.0001317521,0.10124838352203369,0.2,-0.24833393841981888,-0.002338128760457181,0.11363083124160767,990,0.0,0.22729351818561555,0.0001
,,,,3000,,,-0.20540893999999998,0,100,0.77,1.54,11638,,,,,,,,,,
0.96,-0.029218326127156614,1677,3030,3030,1.18,0,,,,,,,1.9729137e-06,0.028293432667851448,0.2,-0.25966374278068544,1.8417835123685222e-07,0.436562180519104,1000,0.0,0.08119928203523159,0.0001
,,,,3030,,,-0.20458123,0,101,0.78,1.49,11750,,,,,,,,,,
0.88,-0.09045994899235665,1692,3060,3060,1.24,0,,,,,,,5.9437752e-05,0.09308674931526184,0.2,-0.27030192613601683,-0.0017327131110262072,0.1853954792022705,1010,0.0,0.2231990858912468,0.0001
,,,,3060,,,-0.2440932,0,102,0.75,1.56,11866,,,,,,,,,,
0.94,-0.048801386840641496,1712,3090,3090,1.16,0,,,,,,,8.439223e-05,0.0985153540968895,0.2,-0.25846799910068513,-0.001483160430798236,0.07527440786361694,1020,0.0,0.2669679969549179,0.0001
,,,,3090,,,-0.22352322000000002,0,103,0.76,1.55,11979,,,,,,,,,,
0.96,-0.030757977240718902,1728,3120,3120,1.16,0,,,,,,,1.0410945e-06,0.09335993230342865,0.2,-0.25701265335083007,-3.189871760973517e-05,0.18405169248580933,1030,0.0,0.20798079818487167,0.0001
,,,,3120,,,-0.24870223,0,104,0.73,1.61,12087,,,,,,,,,,
0.9,-0.1116915022674948,1745,3150,3150,1.28,0,,,,,,,9.795029e-07,0.062983937561512,0.2,-0.2561629593372345,-1.6715126243127543e-06,0.3521495461463928,1040,0.0,0.15293071717023848,0.0001
,,,,3150,,,-0.25958487,0,105,0.74,1.61,12204,,,,,,,,,,
0.94,-0.028347950764000415,1765,3180,3180,1.18,0,,,,,,,2.2844473e-05,0.10848643630743027,0.2,-0.25238068401813507,-0.0008687690389344027,0.24818187952041626,1050,0.0,0.2523778274655342,0.0001
,,,,3180,,,-0.27613372999999997,0,106,0.71,1.68,12310,,,,,,,,,,
0.96,-0.028121534329839052,1785,3210,3210,1.1,0,,,,,,,9.254614e-06,0.07819938659667969,0.2,-0.24614640027284623,0.00014406015427077535,0.1540815830230713,1060,0.0,0.17950858324766159,0.0001
,,,,3210,,,-0.25188115,0,107,0.73,1.64,12411,,,,,,,,,,
0.86,-0.09150249224156141,1803,3240,3240,1.3,0,,,,,,,1.1595091e-05,0.06172095611691475,0.2,-0.24603193551301955,-9.178956210842415e-05,0.2868141531944275,1070,0.0,0.14593098685145378,0.0001
,,,,3240,,,-0.25396010999999996,0,108,0.73,1.62,12524,,,,,,,,,,
0.94,-0.028682601964101197,1819,3270,3270,1.16,0,,,,,,,1.50064625e-05,0.10752367973327637,0.2,-0.24906187802553176,-0.0004476538290093757,0.10753613710403442,1080,0.0,0.26351222693920134,0.0001
,,,,3270,,,-0.25785407,0,109,0.71,1.65,12629,,,,,,,,,,
0.86,-0.09158254063688219,1839,3300,3300,1.3,0,,,,,,,3.2281874e-05,0.10322657972574234,0.2,-0.2476617932319641,-0.0009157669539869406,0.17395460605621338,1090,0.0,0.2374323159456253,0.0001
,,,,3300,,,-0.24452386000000004,0,110,0.72,1.61,12747,,,,,,,,,,
0.88,-0.08923182937316597,1859,3330,3330,1.26,0,,,,,,,2.9802322e-07,0.08631789684295654,0.2,-0.2521207720041275,9.367863301079637e-07,0.22680795192718506,1100,0.0,0.19358301758766175,0.0001
,,,,3330,,,-0.23622811999999999,0,111,0.75,1.55,12865,,,,,,,,,,
0.84,-0.09033080511260777,1878,3360,3360,1.34,0,,,,,,,0.0002224187,0.09728586673736572,0.2,-0.25821777284145353,-0.0017894921643891947,-0.09524726867675781,1110,0.0,0.22677595019340516,0.0001
,,,,3360,,,-0.28376442999999996,0,112,0.71,1.62,12987,,,,,,,,,,
0.92,-0.0697639385983348,1899,3390,3390,1.24,0,,,,,,,0.0009351333,0.0617673322558403,0.2,-0.3231267064809799,-0.005680117295123921,0.3455164432525635,1120,0.003333333507180214,0.1789357542991638,0.0001
,,,,3390,,,-0.25876182,0,113,0.75,1.54,13093,,,,,,,,,,
0.96,-0.04933989669196308,1917,3420,3420,1.16,0,,,,,,,2.6762486e-06,0.139394611120224,0.2,-0.2881468296051025,-2.895345302178498e-06,-0.023759126663208008,1130,0.0,0.3049191117286682,0.0001
,,,,3420,,,-0.24795991999999997,0,114,0.78,1.51,13200,,,,,,,,,,
0.82,-0.15197098815347998,1937,3450,3450,1.36,0,,,,,,,4.595518e-05,0.06663066148757935,0.2,-0.2916798979043961,-0.00035200471505962837,0.3660547733306885,1140,0.0,0.14835078418254852,0.0001
,,,,3450,,,-0.25801231999999996,0,115,0.78,1.52,13316,,,,,,,,,,
0.86,-0.10927508310880513,1956,3480,3480,1.28,0,,,,,,,0.0004026532,0.05593886971473694,0.2,-0.2947771281003952,-0.0013669942790874856,0.33154016733169556,1150,0.0,0.1478419631719589,0.0001
,,,,3480,,,-0.26822283,0,116,0.76,1.54,13438,,,,,,,,,,
0.86,-0.11183029565960169,1973,3510,3510,1.36,0,,,,,,,3.713568e-05,0.07752317190170288,0.2,-0.27935587167739867,-0.00017509758775604566,0.1996508240699768,1160,0.0,0.18156518489122392,0.0001
,,,,3510,,,-0.26590599000000004,0,117,0.75,1.57,13559,,,,,,,,,,
0.94,-0.04889584104064852,1992,3540,3540,1.16,0,,,,,,,7.079045e-05,0.08380132913589478,0.2,-0.27579501271247864,-0.001610083164511522,0.1531388759613037,1170,0.0,0.20339495986700057,0.0001
,,,,3540,,,-0.24994615000000003,0,118,0.75,1.57,13670,,,,,,,,,,
0.9,-0.05079977963119745,2011,3570,3570,1.28,0,,,,,,,3.2089152e-05,0.05742738023400307,0.2,-0.28213714361190795,0.0003694711109468507,0.47886890172958374,1180,0.0,0.1281799502670765,0.0001
,,,,3570,,,-0.23750541000000003,0,119,0.74,1.59,13784,,,,,,,,,,
0.9,-0.04963359727989882,2031,3600,3600,1.22,0,,,,,,,0.00024157962,0.09067859500646591,0.2,-0.3355516046285629,-0.001846593386726525,-0.16019582748413086,1190,0.0,0.21294138282537461,0.0001
,,,,3600,,,-0.25347816,0,120,0.72,1.6,13898,,,,,,,,,,
0.96,-0.02789787174668163,2047,3630,3630,1.16,0,,,,,,,0.00037552914,0.09233909845352173,0.2,-0.2915114849805832,-0.003977682780629976,0.14298564195632935,1200,0.0,0.24401642382144928,0.0001
,,,,3630,,,-0.25336131000000006,0,121,0.72,1.59,14010,,,,,,,,,,
0.96,-0.02884963183198124,2066,3660,3660,1.16,0,,,,,,,0.0004798015,0.06313665211200714,0.2,-0.3070187658071518,-0.005015499234820364,0.3528406023979187,1210,0.0,0.1542331635951996,0.0001
,,,,3660,,,-0.25964153,0,122,0.71,1.61,14117,,,,,,,,,,
0.9,-0.09036907318979502,2085,3690,3690,1.28,0,,,,,,,0.00019619863,0.07563778758049011,0.2,-0.34249635338783263,0.00014657676121707653,0.36181098222732544,1220,0.0,0.17206473648548126,0.0001
,,,,3690,,,-0.26273076,0,123,0.7,1.61,14236,,,,,,,,,,
0.96,-0.028755129207856955,2102,3720,3720,1.18,0,,,,,,,0.00015737613,0.07044204324483871,0.2,-0.34872802495956423,-0.001152707144501619,0.2757933735847473,1230,0.0,0.16356980800628662,0.0001
,,,,3720,,,-0.26351471,0,124,0.71,1.61,14346,,,,,,,,,,
0.92,-0.08991905725561082,2123,3750,3750,1.18,0,,,,,,,0.00043376486,0.08497492223978043,0.2,-0.4114012658596039,-0.0021662636549443447,0.3245139718055725,1240,0.0,0.22231709957122803,0.0001
,,,,3750,,,-0.24436114,0,125,0.73,1.6,14459,,,,,,,,,,
0.82,-0.15183747713454068,2140,3780,3780,1.4,0,,,,,,,5.282958e-06,0.07201804220676422,0.2,-0.38491886854171753,7.936656549034637e-05,0.32098180055618286,1250,0.0,0.16731683164834976,0.0001
,,,,3780,,,-0.23858668999999996,0,126,0.72,1.65,14581,,,,,,,,,,
0.88,-0.07032929167617112,2163,3810,3810,1.32,0,,,,,,,0.00024198492,0.0765673965215683,0.2,-0.3934876352548599,-0.003056511894683389,0.08270490169525146,1260,0.0,0.18048934787511825,0.0001
,,,,3810,,,-0.20156158999999998,0,127,0.77,1.56,14706,,,,,,,,,,
0.86,-0.13168288508895784,2181,3840,3840,1.3,0,,,,,,,0.0003538231,0.08376723527908325,0.2,-0.4196204513311386,-0.0008522281040738378,0.1662226915359497,1270,0.0,0.19735404402017592,0.0001
,,,,3840,,,-0.19838563,0,128,0.78,1.56,14831,,,,,,,,,,
0.94,-0.048856426123529674,2202,3870,3870,1.14,0,,,,,,,0.00055493315,0.08941793441772461,0.2,-0.3860843062400818,-0.002486962159358441,0.018569231033325195,1280,0.0,0.2102103427052498,0.0001
,,,,3870,,,-0.17122637000000004,0,129,0.81,1.51,14947,,,,,,,,,,
0.92,-0.06982514873147011,2221,3900,3900,1.24,0,,,,,,,0.000560834,0.08646633476018906,0.2,-0.3569596439599991,-0.005648992629721761,0.0038115978240966797,1290,0.0,0.22526669204235078,0.0001
,,,,3900,,,-0.18045846999999998,0,130,0.8,1.5,15063,,,,,,,,,,
0.82,-0.17261382753029467,2240,3930,3930,1.4,0,,,,,,,3.936688e-05,0.06514736264944077,0.2,-0.3355488032102585,-0.00035414088992791193,0.24884110689163208,1300,0.0,0.14543341398239135,0.0001
,,,,3930,,,-0.19479363999999993,0,131,0.79,1.5,15181,,,,,,,,,,
0.96,-0.048169876588508485,2261,3960,3960,1.12,0,,,,,,,0.0010124942,0.047967009246349335,0.2,-0.3909930348396301,-0.008264146080861323,0.25669240951538086,1310,0.013333334028720856,0.1397924467921257,0.0001
,,,,3960,,,-0.18215602,0,132,0.79,1.52,15292,,,,,,,,,,
0.9,-0.09044033822603524,2277,3990,3990,1.26,0,,,,,,,5.5462122e-05,0.05366231128573418,0.2,-0.3435664653778076,-0.0009310865873946028,0.28227388858795166,1320,0.0,0.128897924721241,0.0001
,,,,3990,,,-0.18857006,0,133,0.78,1.54,15424,,,,,,,,,,
0.9,-0.07145032030064613,2295,4020,4020,1.26,0,,,,,,,5.8587393e-05,0.09174179285764694,0.2,-0.3360903114080429,0.0004001196251676831,0.24307173490524292,1330,0.0,0.20392572283744811,0.0001
,,,,4020,,,-0.21507374,0,134,0.76,1.6,15541,,,,,,,,,,
0.92,-0.09287509841378778,2311,4050,4050,1.24,0,,,,,,,0.0001399835,0.0769948810338974,0.2,-0.3289395719766617,-0.0006878588640393702,0.08698755502700806,1340,0.0,0.17737898230552673,0.0001
,,,,4050,,,-0.21677993000000004,0,135,0.74,1.62,15653,,,,,,,,,,
0.96,-0.04807874508667737,2327,4080,4080,1.12,0,,,,,,,3.1709671e-06,0.09628096222877502,0.2,-0.3141989171504974,-2.7747949195244815e-06,0.11580294370651245,1350,0.0,0.21094080358743666,0.0001
,,,,4080,,,-0.23907886,0,136,0.71,1.68,15762,,,,,,,,,,
0.86,-0.09406603537034243,2344,4110,4110,1.32,0,,,,,,,9.208123e-05,0.0727914497256279,0.2,-0.3111561477184296,-0.0016313687815639355,0.265142560005188,1360,0.0,0.1698934629559517,0.0001
,,,,4110,,,-0.29075761000000006,0,137,0.68,1.75,15881,,,,,,,,,,
0.94,-0.02841648553032428,2364,4140,4140,1.18,0,,,,,,,0.000119223194,0.05767586827278137,0.2,-0.32879812121391294,-0.000800602630867342,0.4613507390022278,1370,0.0,0.1352146275341511,0.0001
,,,,4140,,,-0.30152998000000003,0,138,0.67,1.75,16006,,,,,,,,,,
0.92,-0.07691071998327971,2383,4170,4170,1.18,0,,,,,,,3.966689e-05,0.0670136958360672,0.2,-0.3457849383354187,-0.00025763381427772457,0.36968594789505005,1380,0.0,0.1491014465689659,0.0001
,,,,4170,,,-0.28139405000000006,0,139,0.69,1.69,16125,,,,,,,,,,
0.88,-0.13037871959619224,2403,4200,4200,1.28,0,,,,,,,0.00020544132,0.03914938494563103,0.2,-0.3318765997886658,-0.0013282944770375061,0.47672539949417114,1390,0.0,0.1056980013847351,0.0001
,,,,4200,,,-0.30545586,0,140,0.7,1.65,16241,,,,,,,,,,
0.84,-0.13207356755621733,2420,4230,4230,1.34,0,,,,,,,9.751121e-05,0.05590178817510605,0.2,-0.32315276861190795,-0.0006706420649424949,0.5127844214439392,1400,0.0,0.14791519120335578,0.0001
,,,,4230,,,-0.30924270000000004,0,141,0.7,1.65,16365,,,,,,,,,,
0.94,-0.0482532000914216,2434,4260,4260,1.18,0,,,,,,,0.00014398893,0.09658250957727432,0.2,-0.312989330291748,-0.0015915415829900858,0.1378287672996521,1410,0.0,0.2275852993130684,0.0001
,,,,4260,,,-0.30916234,0,142,0.68,1.68,16490,,,,,,,,,,
0.9,-0.093102695052512,2450,4290,4290,1.26,0,,,,,,,1.4503797e-06,0.1300419420003891,0.2,-0.30294485092163087,4.771788911970276e-05,-0.03729379177093506,1420,0.0,0.3002942234277725,0.0001
,,,,4290,,,-0.30814830000000004,0,143,0.69,1.69,16606,,,,,,,,,,
0.86,-0.11158799971919507,2469,4320,4320,1.34,0,,,,,,,0.00031425356,0.07671049237251282,0.2,-0.29440304934978484,-0.00491207919704415,0.34557104110717773,1430,0.0,0.1870687037706375,0.0001
,,,,4320,,,-0.30698923,0,144,0.69,1.7,16732,,,,,,,,,,
0.96,-0.028708889503031968,2492,4350,4350,1.14,0,,,,,,,0.020292591,0.07398036122322083,0.2,-0.35958767533302305,-0.013461893023923022,0.05397689342498779,1440,0.026666668057441712,0.21655219048261642,0.0001
,,,,4350,,,-0.30137526000000003,0,145,0.69,1.69,16856,,,,,,,,,,
0.94,-0.06838037247769535,2507,4380,4380,1.18,0,,,,,,,2.3841858e-08,0.05676409229636192,0.2,-0.2794895380735397,-5.125999353872146e-08,0.34753847122192383,1450,0.0,0.1391952522099018,0.0001
,,,,4380,,,-0.27624738000000004,0,146,0.69,1.7,16970,,,,,,,,,,
0.82,-0.160248884963803,2528,4410,4410,1.4,0,,,,,,,8.217494e-06,0.07866865396499634,0.2,-0.2803095310926437,-6.144657643742945e-05,-0.0022870302200317383,1460,0.0,0.17946622520685196,0.0001
,,,,4410,,,-0.24020296000000002,0,147,0.74,1.6,17097,,,,,,,,,,
0.9,-0.06902243643067778,2544,4440,4440,1.22,0,,,,,,,6.628434e-05,0.08804214745759964,0.2,-0.2871509611606598,-0.00046056310510422804,0.1657385230064392,1470,0.0,0.21071864068508148,0.0001
,,,,4440,,,-0.20864343999999999,0,148,0.74,1.6,17219,,,,,,,,,,
0.84,-0.1115377331059426,2561,4470,4470,1.36,0,,,,,,,4.396836e-06,0.13179795444011688,0.2,-0.29231452345848086,0.00015188862977097984,-0.8383197784423828,1480,0.0,0.30097937285900117,0.0001
,,,,4470,,,-0.20891717999999998,0,149,0.72,1.65,17338,,,,,,,,,,
0.92,-0.07020770930685102,2580,4500,4500,1.22,0,,,,,,,2.1801392e-05,0.08798453956842422,0.2,-0.2942529499530792,-0.00017108574868576198,0.011306047439575195,1490,0.0,0.19145305156707765,0.0001
,,,,4500,,,-0.20009938000000005,0,150,0.72,1.66,17450,,,,,,,,,,
0.88,-0.07388128584716469,2598,4530,4530,1.26,0,,,,,,,2.9206277e-07,0.06830444931983948,0.2,-0.3003562331199646,1.3760725563116694e-05,0.28949862718582153,1500,0.0,0.15463953465223312,0.0001
,,,,4530,,,-0.21499444000000006,0,151,0.74,1.64,17564,,,,,,,,,,
0.82,-0.11225820762105286,2616,4560,4560,1.4,0,,,,,,,5.990068e-05,0.09210681170225143,0.2,-0.30314957797527314,-0.001053730141478182,0.06413191556930542,1510,0.0,0.21906225234270096,0.0001
,,,,4560,,,-0.21644196000000002,0,152,0.72,1.66,17683,,,,,,,,,,
0.9,-0.09193127152044327,2632,4590,4590,1.2,0,,,,,,,0.0005093217,0.07649245113134384,0.2,-0.30178783237934115,-0.006946730670363932,0.1362553834915161,1520,0.0,0.19269192218780518,0.0001
,,,,4590,,,-0.26153753,0,153,0.68,1.73,17799,,,,,,,,,,
0.86,-0.1312188183190301,2649,4620,4620,1.36,0,,,,,,,0.0007811745,0.06355822831392288,0.2,-0.2802053242921829,-0.005656644164894686,0.31605851650238037,1530,0.0,0.1768025726079941,0.0001
,,,,4620,,,-0.27806844,0,154,0.68,1.72,17918,,,,,,,,,,
0.96,-0.04871220069937408,2667,4650,4650,1.14,0,,,,,,,0.000110747416,0.0729319229722023,0.2,-0.31193251013755796,0.0001964470739283186,0.4254755973815918,1540,0.0,0.16334092915058135,0.0001
,,,,4650,,,-0.30217294999999994,0,155,0.67,1.72,18043,,,,,,,,,,
